trouble I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
marche. I-Premise HighQuality

Il B-Premise HighQuality
y I-Premise HighQuality
a I-Premise HighQuality
deux I-Premise HighQuality
mois, I-Premise HighQuality
il I-Premise HighQuality
s'est I-Premise HighQuality
rendu I-Premise HighQuality
aux I-Premise HighQuality
urgences I-Premise HighQuality
après I-Premise HighQuality
un I-Premise HighQuality
traumatisme I-Premise HighQuality
cérébral I-Premise HighQuality
léger I-Premise HighQuality
dû I-Premise HighQuality
à I-Premise HighQuality
une I-Premise HighQuality
chute I-Premise HighQuality
accidentelle I-Premise HighQuality
(la I-Premise HighQuality
seule I-Premise HighQuality
en I-Premise HighQuality
deux I-Premise HighQuality
ans) I-Premise HighQuality
et I-Premise HighQuality
un I-Premise HighQuality
scanner I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
réalisé, I-Premise HighQuality
qui I-Premise HighQuality
n'a I-Premise HighQuality
apporté I-Premise HighQuality
aucune I-Premise HighQuality
nouvelle I-Premise HighQuality
information I-Premise HighQuality
par I-Premise HighQuality
rapport I-Premise HighQuality
à I-Premise HighQuality
l'IRM I-Premise HighQuality
précédente. I-Premise HighQuality

Quel O 
est O 
le O 
diagnostic O 
le O 
plus O 
probable O 
chez O 
ce O 
patient O 
? O 

1- O 
La O 
démence B-Claim HighQuality
frontotemporale. I-Claim HighQuality

2- O 
La O 
maladie B-Claim HighQuality
d'Alzheimer. I-Claim HighQuality

3- O 
La O 
démence B-Claim HighQuality
vasculaire. I-Claim HighQuality

4- O 
La O 
maladie B-Claim HighQuality
à I-Claim HighQuality
corps I-Claim HighQuality
de I-Claim HighQuality
Lewy. I-Claim HighQuality

5- O 
La O 
maladie B-Claim HighQuality
de I-Claim HighQuality
Creutzfeldt-Jakob. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
2 O 

Ce B-Claim HighQuality
cas I-Claim HighQuality
décrit I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
d'Alzheimer I-Claim HighQuality
avec I-Claim HighQuality
l'apparition I-Claim HighQuality
insidieuse I-Claim HighQuality
de I-Claim HighQuality
troubles I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
mémoire I-Claim HighQuality
à I-Claim HighQuality
court I-Claim HighQuality
terme. I-Claim HighQuality

Sur B-Claim HighQuality
le I-Claim HighQuality
plan I-Claim HighQuality
clinique, I-Claim HighQuality
elle I-Claim HighQuality
se I-Claim HighQuality
distingue I-Claim HighQuality
des I-Claim HighQuality
autres I-Claim HighQuality
options I-Claim HighQuality
par I-Claim HighQuality
l'absence I-Claim HighQuality
de I-Claim HighQuality
troubles I-Claim HighQuality
du I-Claim HighQuality
comportement I-Claim HighQuality
(typiques I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
démence I-Claim HighQuality
frontotemporale) I-Claim HighQuality
et I-Claim HighQuality
d'hallucinations I-Claim HighQuality
(précoces I-Claim HighQuality
dans I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
à I-Claim HighQuality
corps I-Claim HighQuality
de I-Claim HighQuality
Lewy). I-Claim HighQuality

La B-Claim HighQuality
démence I-Claim HighQuality
vasculaire I-Claim HighQuality
est I-Claim HighQuality
diagnostiquée I-Claim HighQuality
sur I-Claim HighQuality
la I-Claim HighQuality
base I-Claim HighQuality
de I-Claim HighQuality
critères I-Claim HighQuality
comprenant I-Claim HighQuality
des I-Claim HighQuality
déficits I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
mémoire I-Claim HighQuality
et I-Claim HighQuality
de I-Claim HighQuality
deux I-Claim HighQuality
autres I-Claim HighQuality
domaines I-Claim HighQuality
cognitifs I-Claim HighQuality
avec I-Claim HighQuality
une I-Claim HighQuality
déficience I-Claim HighQuality
fonctionnelle I-Claim HighQuality
conséquente, I-Claim HighQuality
mais I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
vasculaire I-Claim HighQuality
cérébrale I-Claim HighQuality
sur I-Claim HighQuality
la I-Claim HighQuality
base I-Claim HighQuality
de I-Claim HighQuality
l'histoire, I-Claim HighQuality
de I-Claim HighQuality
l'examen I-Claim HighQuality
et/ou I-Claim HighQuality
des I-Claim HighQuality
tests I-Claim HighQuality
de I-Claim HighQuality
neuro-imagerie, I-Claim HighQuality
qui I-Claim HighQuality
ne I-Claim HighQuality
sont I-Claim HighQuality
pas I-Claim HighQuality
indiqués I-Claim HighQuality
dans I-Claim HighQuality
le I-Claim HighQuality
cas I-Claim HighQuality
présent. I-Claim HighQuality

La B-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Creutzfeldt-Jacob I-Claim HighQuality
est I-Claim HighQuality
le I-Claim HighQuality
plus I-Claim HighQuality
souvent I-Claim HighQuality
rapidement I-Claim HighQuality
progressive I-Claim HighQuality
et I-Claim HighQuality
se I-Claim HighQuality
présente I-Claim HighQuality
généralement I-Claim HighQuality
avec I-Claim HighQuality
d'autres I-Claim HighQuality
caractéristiques I-Claim HighQuality
cliniques, I-Claim HighQuality
un I-Claim HighQuality
examen I-Claim HighQuality
neurologique I-Claim HighQuality
anormal I-Claim HighQuality
et I-Claim HighQuality
des I-Claim HighQuality
altérations I-Claim HighQuality
à I-Claim HighQuality
l'IRM. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGIE O 

CLINICAL O 
CASE: O 

Chez O 
un B-Premise HighQuality
patient I-Premise HighQuality
présentant I-Premise HighQuality
au I-Premise HighQuality
cours I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
deuxième I-Premise HighQuality
décennie I-Premise HighQuality
de I-Premise HighQuality
sa I-Premise HighQuality
vie I-Premise HighQuality
un B-Premise HighQuality
parkinsonisme I-Premise HighQuality
progressif, I-Premise HighQuality
des I-Premise HighQuality
tremblements, I-Premise HighQuality
une I-Premise HighQuality
dystonie I-Premise HighQuality
et I-Premise HighQuality
des I-Premise HighQuality
troubles I-Premise HighQuality
du I-Premise HighQuality
comportement, I-Premise HighQuality
il B-Claim HighQuality
faut I-Claim HighQuality
toujours I-Claim HighQuality
dépister I-Claim HighQuality
une I-Claim HighQuality
maladie I-Claim HighQuality
dont I-Claim HighQuality
le I-Claim HighQuality
traitement I-Claim HighQuality
approprié I-Claim HighQuality
peut I-Claim HighQuality
améliorer I-Claim HighQuality
les I-Claim HighQuality
symptômes I-Claim HighQuality
neurologiques I-Claim HighQuality
et I-Claim HighQuality
stopper I-Claim HighQuality
l'évolution I-Claim HighQuality
clinique. I-Claim HighQuality

De O 
quelle O 
maladie O 
s'agit-il O 
? O 

1- O 
La B-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Huntington. I-Claim HighQuality

2- O 
La B-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Wilson. I-Claim HighQuality

3- O 
Le B-Claim HighQuality
syndrome I-Claim HighQuality
de I-Claim HighQuality
Gilles I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
Tourette. I-Claim HighQuality

4- O 
Sydenham B-Claim HighQuality
Korea. I-Claim HighQuality

5- O 
La B-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Parkinson I-Claim HighQuality
à I-Claim HighQuality
début I-Claim HighQuality
juvénile. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
2 O 

La B-Claim HighQuality
clé I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
question I-Claim HighQuality
est I-Claim HighQuality
"l'arrêt I-Claim HighQuality
de I-Claim HighQuality
l'évolution I-Claim HighQuality
clinique", I-Claim HighQuality
car I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Huntington, I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Tourette I-Claim HighQuality
et I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Parkinson I-Claim HighQuality
n'ont I-Claim HighQuality
pas I-Claim HighQuality
de I-Claim HighQuality
traitement I-Claim HighQuality
capable I-Claim HighQuality
d'arrêter I-Claim HighQuality
l'évolution I-Claim HighQuality
clinique. I-Claim HighQuality

La B-Claim HighQuality
chorée I-Claim HighQuality
de I-Claim HighQuality
Sydenham I-Claim HighQuality
est I-Claim HighQuality
typique I-Claim HighQuality
des I-Claim HighQuality
jeunes I-Claim HighQuality
enfants I-Claim HighQuality
ayant I-Claim HighQuality
des I-Claim HighQuality
antécédents I-Claim HighQuality
d'infection I-Claim HighQuality
streptococcique I-Claim HighQuality
et I-Claim HighQuality
sa I-Claim HighQuality
résolution I-Claim HighQuality
est I-Claim HighQuality
généralement I-Claim HighQuality
spontanée. I-Claim HighQuality

En B-Claim HighQuality
outre, I-Claim HighQuality
dans I-Claim HighQuality
les I-Claim HighQuality
cas I-Claim HighQuality
cliniques, I-Claim HighQuality
il I-Claim HighQuality
est I-Claim HighQuality
recommandé I-Claim HighQuality
d'exclure I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Wilson I-Claim HighQuality
chez I-Claim HighQuality
les I-Claim HighQuality
jeunes I-Claim HighQuality
patients I-Claim HighQuality
présentant I-Claim HighQuality
des I-Claim HighQuality
troubles I-Claim HighQuality
du I-Claim HighQuality
mouvement I-Claim HighQuality
et I-Claim HighQuality
des I-Claim HighQuality
troubles I-Claim HighQuality
neuropsychiatriques. I-Claim HighQuality

QUESTION O 
TYPE: O 
MALADIES O 
INFECTIEUSES O 

CLINICAL O 
CASE: O 

Une B-Premise HighQuality
femme I-Premise HighQuality
de I-Premise HighQuality
32 I-Premise HighQuality
ans I-Premise HighQuality
s'est I-Premise HighQuality
rendue I-Premise HighQuality
à I-Premise HighQuality
Cuba, I-Premise HighQuality
où I-Premise HighQuality
elle I-Premise HighQuality
est I-Premise HighQuality
arrivée I-Premise HighQuality
il I-Premise HighQuality
y I-Premise HighQuality
a I-Premise HighQuality
trois I-Premise HighQuality
jours. I-Premise HighQuality

Le B-Premise HighQuality
lendemain I-Premise HighQuality
de I-Premise HighQuality
son I-Premise HighQuality
retour, I-Premise HighQuality
il I-Premise HighQuality
s'est I-Premise HighQuality
rendu I-Premise HighQuality
chez I-Premise HighQuality
son I-Premise HighQuality
médecin I-Premise HighQuality
de I-Premise HighQuality
famille I-Premise HighQuality
pour I-Premise HighQuality
une I-Premise HighQuality
forte I-Premise HighQuality
fièvre, I-Premise HighQuality
de I-Premise HighQuality
fortes I-Premise HighQuality
douleurs I-Premise HighQuality
articulaires I-Premise HighQuality
et I-Premise HighQuality
des I-Premise HighQuality
maux I-Premise HighQuality
de I-Premise HighQuality
tête I-Premise HighQuality
qui I-Premise HighQuality
avaient I-Premise HighQuality
commencé I-Premise HighQuality
avant I-Premise HighQuality
le I-Premise HighQuality
voyage I-Premise HighQuality
de I-Premise HighQuality
retour, I-Premise HighQuality
et O 
s'est O 
vu O 
prescrire O 
du O 
paracétamol. O 

Trois B-Premise HighQuality
jours I-Premise HighQuality
plus I-Premise HighQuality
tard, I-Premise HighQuality
sans I-Premise HighQuality
amélioration, I-Premise HighQuality
elle I-Premise HighQuality
a I-Premise HighQuality
présenté I-Premise HighQuality
le I-Premise HighQuality
matin I-Premise HighQuality
une I-Premise HighQuality
éruption I-Premise HighQuality
maculo-papulaire I-Premise HighQuality
prurigineuse I-Premise HighQuality
généralisée, I-Premise HighQuality
plus I-Premise HighQuality
intense I-Premise HighQuality
sur I-Premise HighQuality
les I-Premise HighQuality
membres I-Premise HighQuality
inférieurs, I-Premise HighQuality
où I-Premise HighQuality
elle I-Premise HighQuality
s'est I-Premise HighQuality
transformée I-Premise HighQuality
en I-Premise HighQuality
pétéchies, I-Premise HighQuality
et I-Premise HighQuality
elle I-Premise HighQuality
s'est I-Premise HighQuality
rendue I-Premise HighQuality
au I-Premise HighQuality
service I-Premise HighQuality
des I-Premise HighQuality
urgences. I-Premise HighQuality

Pas O 
de O 
données O 
pertinentes O 
sur O 
la O 
MC O 
à O 
l'exception O 
des O 
plaquettes B-Premise HighQuality
75000/mm3 I-Premise HighQuality
(htco I-Premise HighQuality
36%, I-Premise HighQuality
leucocytes I-Premise HighQuality
4100 I-Premise HighQuality
79% I-Premise HighQuality
neutrophiles). I-Premise HighQuality

Quel O 
est O 
le O 
diagnostic O 
le O 
plus O 
probable O 
? O 

1- O 
Mononucléose B-Claim HighQuality
infectieuse. I-Claim HighQuality

2- O 
Éruption B-Claim HighQuality
allergique. I-Claim HighQuality

3- O 
Le O 
paludisme B-Claim HighQuality
à I-Claim HighQuality
P. I-Claim HighQuality
falciparum. I-Claim HighQuality

4- O 
La O 
fièvre B-Claim HighQuality
typhoïde. I-Claim HighQuality

5- O 
Dengue. B-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
5 O 

Dans B-Claim HighQuality
ce I-Claim HighQuality
cas, I-Claim HighQuality
je I-Claim HighQuality
pense I-Claim HighQuality
que I-Claim HighQuality
la I-Claim HighQuality
bonne I-Claim HighQuality
réponse I-Claim HighQuality
est I-Claim HighQuality
5. I-Claim HighQuality

1 B-Claim HighQuality
ne I-Claim HighQuality
devrait I-Claim HighQuality
pas I-Claim HighQuality
l'être I-Claim HighQuality
car, O 
bien B-Premise HighQuality
que I-Premise HighQuality
le I-Premise HighQuality
tableau I-Premise HighQuality
clinique I-Premise HighQuality
soit I-Premise HighQuality
évocateur, I-Premise HighQuality
il I-Premise HighQuality
n'y I-Premise HighQuality
a I-Premise HighQuality
pas I-Premise HighQuality
de I-Premise HighQuality
lymphocytose. I-Premise HighQuality

Le B-Claim HighQuality
tableau I-Claim HighQuality
clinique I-Claim HighQuality
ne I-Claim HighQuality
fait I-Claim HighQuality
pas I-Claim HighQuality
non I-Claim HighQuality
plus I-Claim HighQuality
penser I-Claim HighQuality
à I-Claim HighQuality
un I-Claim HighQuality
exanthème I-Claim HighQuality
allergique. I-Claim HighQuality

Et O 
certainement B-Premise HighQuality
aucun I-Premise HighQuality
signe I-Premise HighQuality
clinique I-Premise HighQuality
ou I-Premise HighQuality
symptôme I-Premise HighQuality
correspondant I-Premise HighQuality
au I-Premise HighQuality
paludisme I-Premise HighQuality
ou I-Premise HighQuality
à I-Premise HighQuality
la I-Premise HighQuality
fièvre I-Premise HighQuality
typhoïde. I-Premise HighQuality

En B-Premise HighQuality
plus I-Premise HighQuality
des I-Premise HighQuality
signes I-Premise HighQuality
cliniques, I-Premise HighQuality
ce I-Premise HighQuality
qui I-Premise HighQuality
indique I-Premise HighQuality
la I-Premise HighQuality
dengue, I-Premise HighQuality
c'est I-Premise HighQuality
la I-Premise HighQuality
plaquettopénie. I-Premise HighQuality

QUESTION O 
TYPE: O 
DIGESTIF O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
homme I-Premise HighQuality
de I-Premise HighQuality
43 I-Premise HighQuality
ans, I-Premise HighQuality
sans I-Premise HighQuality
maladie I-Premise HighQuality
d'intérêt, I-Premise HighQuality
s'est I-Premise HighQuality
présenté I-Premise HighQuality
au I-Premise HighQuality
service I-Premise HighQuality
des I-Premise HighQuality
urgences I-Premise HighQuality
pour I-Premise HighQuality
4 I-Premise HighQuality
selles I-Premise HighQuality
mélaïques I-Premise HighQuality
au I-Premise HighQuality
