decide I-Claim
treatments, I-Claim
the I-Claim
rest, I-Claim
but I-Claim
once I-Claim
diagnosed. I-Claim

QUESTION O
TYPE: O
NEUROLOGY O

CLINICAL O
CASE: O

After B-Premise
a I-Premise
traffic I-Premise
accident I-Premise
a I-Premise
38-year-old I-Premise
patient I-Premise
is I-Premise
admitted I-Premise
to I-Premise
the I-Premise
ICU I-Premise
in I-Premise
coma. I-Premise

After B-Premise
several I-Premise
days I-Premise
the I-Premise
patient I-Premise
does I-Premise
not I-Premise
improve I-Premise
neurologically I-Premise
and I-Premise
a I-Premise
CT I-Premise
scan I-Premise
shows I-Premise
hemorrhagic I-Premise
punctate I-Premise
lesions I-Premise
in I-Premise
the I-Premise
corpus I-Premise
callosum I-Premise
and I-Premise
cortico-subcortical I-Premise
junction. I-Premise

What O
is O
the O
diagnosis? O

1- O
Acute B-Claim
subdural I-Claim
hematoma. I-Claim

2- O
Trobocytopenic B-Claim
purpura. I-Claim

3- O
Cerebral B-Claim
hemorrhagic I-Claim
contusion. I-Claim

4- O
Severe B-Claim
diffuse I-Claim
axonal I-Claim
injury. I-Claim

5- O
Hypoxic-ischemic B-Claim
encephalopathy. I-Claim

CORRECT O
ANSWER: O
4 O

Diffuse B-Claim
axonal I-Claim
injury I-Claim
produces I-Claim
an I-Claim
early I-Claim
and I-Claim
sustained I-Claim
deterioration I-Claim
of I-Claim
the I-Claim
level I-Claim
of I-Claim
consciousness I-Claim
(as I-Claim
mentioned I-Claim
in I-Claim
the I-Claim
case I-Claim
statement) I-Claim
without I-Claim
a I-Claim
lesion I-Claim
on I-Claim
CT I-Claim
scan I-Claim
to I-Claim
justify I-Claim
the I-Claim
picture. I-Claim

Sometimes, B-Claim
punctate I-Claim
hemorrhages I-Claim
at I-Claim
the I-Claim
level I-Claim
of I-Claim
the I-Claim
corpus I-Claim
callosum, I-Claim
corticosubcortical I-Claim
junction I-Claim
and I-Claim
dorsolateral I-Claim
portion I-Claim
of I-Claim
the I-Claim
brainstem I-Claim
are I-Claim
evidenced I-Claim
in I-Claim
this I-Claim
imaging I-Claim
test. I-Claim

QUESTION O
TYPE: O
NEUROLOGY O

CLINICAL O
CASE: O

An B-Premise
80-year-old I-Premise
man I-Premise
is I-Premise
admitted I-Premise
for I-Premise
a I-Premise
sudden I-Premise
onset I-Premise
of I-Premise
aphasia I-Premise
and I-Premise
right I-Premise
hemiparesis. I-Premise

His B-Premise
history I-Premise
includes I-Premise
hypertension, I-Premise
well I-Premise
controlled I-Premise
with I-Premise
diet I-Premise
and I-Premise
cognitive I-Premise
deterioration I-Premise
in I-Premise
the I-Premise
last I-Premise
year I-Premise
under I-Premise
study I-Premise
by I-Premise
his I-Premise
neurologist. I-Premise

The B-Premise
emergency I-Premise
cranial I-Premise
CT I-Premise
scan I-Premise
shows I-Premise
a I-Premise
left I-Premise
frontal I-Premise
lobar I-Premise
hematoma I-Premise
without I-Premise
contrast I-Premise
uptake. I-Premise

What O
is O
the O
most O
probable O
cause O
of O
the O
hematoma? O

1- O
Arteriovenous B-Claim
malformation I-Claim
masked I-Claim
by I-Claim
acute I-Claim
hematoma. I-Claim

2- O
Chronic B-Claim
arterial I-Claim
hypertension. I-Claim

3- O
Isolated B-Claim
vasculitis I-Claim
of I-Claim
the I-Claim
nervous I-Claim
system. I-Claim

4- O
Brain B-Claim
tumor. I-Claim

5- O
Cerebral B-Claim
amyloid I-Claim
angiopathy I-Claim
(congophilic I-Claim
angiopathy). I-Claim

CORRECT O
ANSWER: O
5 O

Amyloid B-Claim
angiopathy I-Claim
is I-Claim
the I-Claim
most I-Claim
common I-Claim
cause I-Claim
of I-Claim
spontaneous I-Claim
non-hypertensive I-Claim
hemorrhage I-Claim
in I-Claim
elderly I-Claim
patients, I-Claim
and I-Claim
is I-Claim
usually I-Claim
lobar I-Claim
in I-Claim
location I-Claim
(as I-Claim
in I-Claim
the I-Claim
case). I-Claim

They B-Claim
often I-Claim
appear I-Claim
in I-Claim
association I-Claim
with I-Claim
Alzheimer's I-Claim
disease I-Claim
(CTO I-Claim
Manual). I-Claim

The B-Claim
response I-Claim
that I-Claim
may I-Claim
cause I-Claim
the I-Claim
most I-Claim
doubts I-Claim
is I-Claim
2, I-Claim
hypertension, I-Claim
but O
the B-Claim
most I-Claim
frequent I-Claim
localizations I-Claim
are: I-Claim
putamen, I-Claim
thalamus, I-Claim
pons I-Claim
and I-Claim
cerebellum. I-Claim

Therefore, B-Claim
most I-Claim
of I-Claim
the I-Claim
time I-Claim
these I-Claim
are I-Claim
deep I-Claim
hemorrhages I-Claim
(CTO I-Claim
Manual). I-Claim

In B-Premise
addition, I-Premise
as I-Premise
a I-Premise
clue I-Premise
it I-Premise
tells I-Premise
us I-Premise
that I-Premise
the I-Premise
patient I-Premise
has I-Premise
well-controlled I-Premise
hypertension I-Premise
without I-Premise
drugs, I-Premise
although B-Claim
this I-Claim
data I-Claim
would I-Claim
not I-Claim
serve I-Claim
to I-Claim
rule I-Claim
out I-Claim
the I-Claim
response. I-Claim

Answer B-Claim
1, I-Claim
a I-Claim
malformation I-Claim
is I-Claim
typical I-Claim
of I-Claim
young I-Claim
patients, I-Claim
rare I-Claim
in I-Claim
older I-Claim
people. I-Claim

It O
also O
decreases O
the O
chance O
of O
not O
finding O
a O
malformation O
with O
contrast-enhanced O
CT. O

Answer B-Claim
4, I-Claim
a I-Claim
brain I-Claim
tumor, I-Claim
does I-Claim
not I-Claim
seem I-Claim
likely I-Claim
since O
the B-Premise
mass I-Premise
is I-Premise
not I-Premise
seen I-Premise
on I-Premise
CT, I-Premise
and O
as O
in O
the O
previous O
case, O
it B-Claim
is I-Claim
more I-Claim
difficult I-Claim
not I-Claim
to I-Claim
find I-Claim
such I-Claim
a I-Claim
lesion I-Claim
after I-Claim
contrast I-Claim
administration. I-Claim

Answer B-Claim
3 I-Claim
does I-Claim
not I-Claim
seem I-Claim
correct I-Claim
since I-Claim
vasculitis I-Claim
is I-Claim
a I-Claim
rare I-Claim
entity I-Claim
and I-Claim
more I-Claim
so I-Claim
in I-Claim
older I-Claim
people. I-Claim

QUESTION O
TYPE: O
NEUROLOGY O

CLINICAL O
CASE: O

A B-Premise
76-year-old I-Premise
man I-Premise
consults I-Premise
for I-Premise
cognitive I-Premise
impairment, I-Premise
slowness I-Premise
and I-Premise
clumsiness I-Premise
of I-Premise
movements, I-Premise
of I-Premise
eight I-Premise
months I-Premise
of I-Premise
evolution. I-Premise

The B-Premise
family I-Premise
reports I-Premise
that I-Premise
the I-Premise
patient I-Premise
had I-Premise
visual I-Premise
hallucinations, I-Premise
so I-Premise
his I-Premise
primary I-Premise
care I-Premise
physician I-Premise
prescribed I-Premise
low I-Premise
doses I-Premise
of I-Premise
risperidone, I-Premise
with I-Premise
a I-Premise
significant I-Premise
worsening I-Premise
of I-Premise
motor I-Premise
status. I-Premise

In O
view O
of O
these O
data, O
what O
is O
the O
most O
likely O
diagnosis? O

1- O
Alzheimer's B-Claim
disease. I-Claim

2- O
Dementia B-Claim
due I-Claim
to I-Claim
Lewy I-Claim
bodies. I-Claim

3- O
Frontotemporal B-Claim
dementia. I-Claim

4- O
Vascular B-Claim
dementia. I-Claim

5- O
Sporadic B-Claim
Creutzfeldt-Jakob I-Claim
disease. I-Claim

CORRECT O
ANSWER: O
2 O

The B-Claim
correct I-Claim
answer I-Claim
is I-Claim
2 I-Claim
because O
it B-Premise
presents I-Premise
the I-Premise
case I-Premise
with I-Premise
the I-Premise
typical I-Premise
symptoms I-Premise
of I-Premise
dementia I-Premise
due I-Premise
to I-Premise
Lewy I-Premise
bodies, I-Premise
being I-Premise
the I-Premise
guiding I-Premise
symptom I-Premise
visual I-Premise
hallucinations. I-Premise

Progressive B-Premise
cognitive I-Premise
impairment, I-Premise
parkinsonian I-Premise
motor I-Premise
signs I-Premise
(inferred I-Premise
from I-Premise
clumsiness I-Premise
of I-Premise
movements) I-Premise
and I-Premise
hypersensitivity I-Premise
to I-Premise
neuroleptics I-Premise
even I-Premise
in I-Premise
small I-Premise
doses I-Premise
are I-Premise
also I-Premise
mentioned. I-Premise

QUESTION O
TYPE: O
INFECTIOUS O
DISEASES O

CLINICAL O
CASE: O

A B-Premise
50-year-old I-Premise
man I-Premise
with I-Premise
chronic I-Premise
bronchitis I-Premise
is I-Premise
admitted I-Premise
for I-Premise
pneumonia I-Premise
with I-Premise
positive I-Premise
blood I-Premise
culture I-Premise
for I-Premise
Streptococcus I-Premise
pneumoniae, I-Premise
with I-Premise
an I-Premise
MIC I-Premise
to I-Premise
penicillin I-Premise
of I-Premise
0.0125 I-Premise
mg/l. I-Premise

Treatment B-Premise
was I-Premise
started I-Premise
with I-Premise
penicillin I-Premise
2 I-Premise
million I-Premise
every I-Premise
4h. I-Premise

On B-Premise
the I-Premise
fifth I-Premise
day, I-Premise
she I-Premise
still I-Premise
has I-Premise
a I-Premise
fever I-Premise
of I-Premise
38ºC. I-Premise

Which O
of O
the O
following O
decisions O
do O
you O
think O
is O
correct? O

1- O
I B-Claim
would I-Claim
change I-Claim
the I-Claim
treatment I-Claim
to I-Claim
ceftriaxone I-Claim
because I-Claim
of I-Claim
its I-Claim
greater I-Claim
efficacy. I-Claim

2- O
I B-Claim
would I-Claim
add I-Claim
a I-Claim
quinolone I-Claim
to I-Claim
the I-Claim
treatment. I-Claim

3- O
I B-Claim
would I-Claim
switch I-Claim
to I-Claim
amoxicillin/clavulanic I-Claim
acid. I-Claim

4- O
It B-Claim
would I-Claim
rule I-Claim
out I-Claim
the I-Claim
presence I-Claim
of I-Claim
pleural I-Claim
empyema. I-Claim

5- O
I B-Claim
would I-Claim
continue I-Claim
with I-Claim
the I-Claim
same I-Claim
treatment, I-Claim
assuming I-Claim
it I-Claim
is I-Claim
simply I-Claim
a I-Claim
timing I-Claim
issue. I-Claim

CORRECT O
ANSWER: O
4 O

The B-Premise
patient I-Premise
is I-Premise
a I-Premise
man I-Premise
with I-Premise
pneumonia I-Premise
with I-Premise
isolated I-Premise
germ I-Premise
in I-Premise
blood I-Premise
culture I-Premise
and I-Premise
antibiogram. I-Premise

According B-Premise
to I-Premise
the I-Premise
data I-Premise
provided, I-Premise
it I-Premise
is I-Premise
a I-Premise
pneumococcus I-Premise
sensitive I-Premise
to I-Premise
penicillin I-Premise
(MIC I-Premise
< I-Premise
0.125), I-Premise
so O
treatment B-Premise
is I-Premise
started I-Premise
with I-Premise
penicillin I-Premise
at I-Premise
high I-Premise
doses I-Premise
every I-Premise
4 I-Premise
h, I-Premise
despite I-Premise
which I-Premise
the I-Premise
fever I-Premise
persists. I-Premise

If B-Claim
we I-Claim
analyze I-Claim
the I-Claim
case I-Claim
carefully, I-Claim
the I-Claim
treatment I-Claim
should I-Claim
be I-Claim
effective I-Claim
since O
the B-Claim
germ I-Claim
is I-Claim
totally I-Claim
sensitive I-Claim
to I-Claim
the I-Claim
drug I-Claim
and I-Claim
the I-Claim
dosage I-Claim
is I-Claim
adequate I-Claim
(so B-Claim
that I-Claim
high I-Claim
concentrations I-Claim
of I-Claim
the I-Claim
drug I-Claim
should I-Claim
be I-Claim
maintained I-Claim
at I-Claim
all I-Claim
times, I-Claim
remember I-Claim
that I-Claim
the I-Claim
efficacy I-Claim
of I-Claim
beta-lactams I-Claim
is I-Claim
time-dependent I-Claim
and I-Claim
the I-Claim
antibiotic I-Claim
concentrations I-Claim
in I-Claim
blood I-Claim
should I-Claim
be I-Claim
above I-Claim
the I-Claim
MIC I-Claim
permanently I-Claim
to I-Claim
achieve I-Claim
effectiveness I-Claim
and I-Claim
avoid I-Claim
the I-Claim
production I-Claim
of I-Claim
resistance). I-Claim

In O
such O
a O
case, O
what O
could O
be O
happening, O
probably, O
although B-Claim
the I-Claim
antibiotic I-Claim
is I-Claim
the I-Claim
right I-Claim
one, I-Claim
it B-Claim
is I-Claim
not I-Claim
reaching I-Claim
the I-Claim
infectious I-Claim
focus I-Claim
adequately I-Claim
because O
an B-Premise
empyema I-Premise
has I-Premise
probably I-Premise
occurred. I-Premise

We B-Claim
should I-Claim
rule I-Claim
out I-Claim
the I-Claim
existence I-Claim
of I-Claim
an I-Claim
empyema I-Claim
and I-Claim
drain I-Claim
it I-Claim
while I-Claim
continuing I-Claim
with I-Claim
the I-Claim
antibiotic I-Claim
treatment. I-Claim

If B-Claim
the I-Claim
dosage I-Claim
had I-Claim
not I-Claim
been I-Claim
adequate I-Claim
and I-Claim
the I-Claim
presence I-Claim
of I-Claim
drug I-Claim
resistance I-Claim
was I-Claim
possible, I-Claim
one I-Claim
option I-Claim
could I-Claim
have I-Claim
been I-Claim
to I-Claim
treat I-Claim
with I-Claim
ceftriaxone I-Claim
at I-Claim
high I-Claim
doses, I-Claim
since O
we B-Claim
should I-Claim
remember I-Claim
that I-Claim
streptococcus I-Claim
does I-Claim
not I-Claim
produce I-Claim
beta-lactamase I-Claim
and I-Claim
beta-lactam I-Claim
resistance I-Claim
is I-Claim
produced I-Claim
by I-Claim
another I-Claim
mechanism I-Claim
(using B-Claim
amoxicillin-clavulanate I-Claim
would I-Claim
not I-Claim
provide I-Claim
us I-Claim
with I-Claim
anything). I-Claim

With B-Claim
quinolone I-Claim
we I-Claim
do I-Claim
not I-Claim
increase I-Claim
the I-Claim
spectrum I-Claim
and O
it B-Claim
is I-Claim
evident I-Claim
that I-Claim
the I-Claim
poor I-Claim
evolution I-Claim
of I-Claim
the I-Claim
patient I-Claim
is I-Claim
not I-Claim
only I-Claim
a I-Claim
problem I-Claim
of I-Claim
time. I-Claim

QUESTION O
TYPE: O
INFECTIOUS O
DISEASES O

CLINICAL O
CASE: O

A B-Premise
16-year-old I-Premise
boy I-Premise
consults I-Premise
for I-Premise
presenting I-Premise
with I-Premise
pustular I-Premise
tonsillitis, I-Premise
fever I-Premise
up I-Premise
to I-Premise
38.5°C, I-Premise
painful I-Premise
cervical I-Premise
lymphadenopathy, I-Premise
non-pruritic I-Premise
macular I-Premise
rash I-Premise
on I-Premise
the I-Premise
chest I-Premise
and I-Premise
mild I-Premise
hepatosplenomegaly, I-Premise
of I-Premise
4-5 I-Premise
days I-Premise
of I-Premise
evolution. I-Premise

Paul-Bunnell B-Premise
test I-Premise
and I-Premise
Ig I-Premise
M I-Premise
for I-Premise
Epstein-Barr I-Premise
virus I-Premise
are I-Premise
positive. I-Premise

During B-Premise
his I-Premise
admission I-Premise
he I-Premise
developed I-Premise
continuous I-Premise
fever I-Premise
up I-Premise
to I-Premise
40ºC, I-Premise
pancytopenia, I-Premise
icteric I-Premise
hepatitis I-Premise
and I-Premise
coagulopathy I-Premise
of I-Premise
progressive I-Premise
intensity. I-Premise

One B-Premise
week I-Premise
after I-Premise
admission, I-Premise
he I-Premise
was I-Premise
transferred I-Premise
to I-Premise
the I-Premise
ICU I-Premise
due I-Premise
to I-Premise
confusion I-Premise
and I-Premise
respiratory I-Premise
failure. I-Premise

Blood B-Premise
cultures I-Premise
and I-Premise
a I-Premise
urine I-Premise
culture I-Premise
were I-Premise
negative, I-Premise
CSF B-Premise
was I-Premise
normal I-Premise
and I-Premise
the I-Premise
chest I-Premise
x-ray I-Premise
showed I-Premise
no I-Premise
infiltrates. I-Premise

Procalcitonin B-Premise
is I-Premise
normal, I-Premise
but O
CRP B-Premise
and I-Premise
ferritin I-Premise
are I-Premise
very I-Premise
elevated. I-Premise

Of O
the O
following O
statements, O
which O
would O
be O
the O
most O
correct O
diagnostic O
and O
therapeutic O
approach? O

1- O
She B-Claim
has I-Claim
a I-Claim
bacterial I-Claim
sepsis I-Claim
of I-Claim
undetermined I-Claim
origin I-Claim
and I-Claim
should I-Claim
be I-Claim
given I-Claim
ceftriaxone I-Claim
and I-Claim
supportive I-Claim
care. I-Claim

2- O
She B-Claim
has I-Claim
bacterial I-Claim
sepsis I-Claim
of I-Claim
undetermined I-Claim
origin I-Claim
and I-Claim
should I-Claim
be I-Claim
given I-Claim
vancomycin, I-Claim
ceftacidime I-Claim
and I-Claim
supportive I-Claim
care. I-Claim

3- O
This B-Claim
is I-Claim
infectious I-Claim
mononucleosis I-Claim
with I-Claim
a I-Claim
severe I-Claim
course I-Claim
and I-Claim
glucocorticoids I-Claim
should I-Claim
be I-Claim
administered. I-Claim

4- O
This B-Claim
is I-Claim
an I-Claim
infectious I-Claim
mononucleosis I-Claim
of I-Claim
severe I-Claim
course I-Claim
and I-Claim
treatment I-Claim
with I-Claim
Acyclovir I-Claim
should I-Claim
be I-Claim
initiated. I-Claim

5- O
I B-Claim
would I-Claim
perform I-Claim
a I-Claim
bone I-Claim
marrow I-Claim
biopsy/aspirate I-Claim
and, I-Claim
if I-Claim
hemophagocytosis I-Claim
is I-Claim
confirmed, I-Claim
initiate I-Claim
treatment I-Claim
with I-Claim
immunosuppressants. I-Claim

CORRECT O
ANSWER: O
5 O

Difficult O
question O
in O
which O
the O
correct O
answer O
could O
give O
rise O
to O
discussion. O

The B-Premise
patient I-Premise
is I-Premise
a I-Premise
16-year-old I-Premise
male I-Premise
who I-Premise
is I-Premise
admitted I-Premise
for I-Premise
a I-Premise
fairly I-Premise
clear I-Premise
case I-Premise
of I-Premise
mononucleosis I-Premise
due I-Premise
to I-Premise
EBV I-Premise
infection I-Premise
that I-Premise
becomes I-Premise
complicated I-Premise
during I-Premise
admission. I-Premise

The B-Premise
data I-Premise
available I-Premise
to I-Premise
us I-Premise
are: I-Premise
- I-Premise
Pancytopenia. I-Premise
- I-Premise
Hepatopathy. I-Premise
